,date,usd_price
1383,2005-05-31,87.76000213623047
1384,2005-06-01,88.11000061035156
1385,2005-06-02,87.75
1386,2005-06-03,88.04000091552734
1387,2005-06-06,87.5999984741211
1388,2005-06-07,87.48999786376953
1389,2005-06-08,87.87999725341797
1390,2005-06-09,88.06999969482422
1391,2005-06-10,88.69000244140625
1392,2005-06-13,88.94999694824219
1393,2005-06-14,89.26000213623047
1394,2005-06-15,88.6500015258789
1395,2005-06-16,88.72000122070312
1396,2005-06-17,87.7300033569336
1397,2005-06-20,88.48999786376953
1398,2005-06-21,88.18000030517578
1399,2005-06-22,88.55999755859375
1400,2005-06-23,89.12000274658203
1401,2005-06-24,88.77999877929688
1402,2005-06-27,88.44999694824219
1403,2005-06-28,88.98999786376953
1404,2005-06-29,89.11000061035156
1405,2005-06-30,89.11000061035156
1406,2005-07-01,90.12999725341797
1407,2005-07-04,90.43000030517578
1408,2005-07-05,90.44000244140625
1409,2005-07-06,90.37999725341797
1410,2005-07-07,90.27999877929688
1411,2005-07-08,90.25
1412,2005-07-11,89.45999908447266
1413,2005-07-12,88.41000366210938
1414,2005-07-13,89.30999755859375
1415,2005-07-14,89.4000015258789
1416,2005-07-15,89.72000122070312
1417,2005-07-18,89.63999938964844
1418,2005-07-19,89.8499984741211
1419,2005-07-20,89.33999633789062
1420,2005-07-21,88.93000030517578
1421,2005-07-22,89.63999938964844
1422,2005-07-25,89.5999984741211
1423,2005-07-26,90.0
1424,2005-07-27,89.7300033569336
1425,2005-07-28,89.33999633789062
1426,2005-07-29,89.3499984741211
1427,2005-08-01,88.80000305175781
1428,2005-08-02,88.76000213623047
1429,2005-08-03,87.98999786376953
1430,2005-08-04,87.80000305175781
1431,2005-08-05,88.05999755859375
1432,2005-08-08,87.91999816894531
1433,2005-08-09,87.88999938964844
1434,2005-08-10,87.61000061035156
1435,2005-08-11,87.0999984741211
1436,2005-08-12,86.9800033569336
1437,2005-08-15,87.31999969482422
1438,2005-08-16,87.43000030517578
1439,2005-08-17,88.0
1440,2005-08-18,88.58999633789062
1441,2005-08-19,88.58000183105469
1442,2005-08-22,88.13999938964844
1443,2005-08-23,88.08000183105469
1444,2005-08-24,87.91000366210938
1445,2005-08-25,87.63999938964844
1446,2005-08-26,87.86000061035156
1447,2005-08-29,88.25
1448,2005-08-30,88.3499984741211
1449,2005-08-31,87.58000183105469
1450,2005-09-01,86.55000305175781
1451,2005-09-02,86.30000305175781
1452,2005-09-06,86.56999969482422
1453,2005-09-07,86.97000122070312
1454,2005-09-08,87.04000091552734
1455,2005-09-09,86.88999938964844
1456,2005-09-12,87.70999908447266
1457,2005-09-13,87.75
1458,2005-09-14,87.66999816894531
1459,2005-09-15,88.12999725341797
1460,2005-09-16,88.05000305175781
1461,2005-09-19,88.44000244140625
1462,2005-09-20,88.5999984741211
1463,2005-09-21,88.13999938964844
1464,2005-09-22,88.55999755859375
1465,2005-09-23,89.20999908447266
1466,2005-09-26,89.11000061035156
1467,2005-09-27,89.5999984741211
1468,2005-09-28,89.47000122070312
1469,2005-09-29,89.4000015258789
1470,2005-09-30,89.5199966430664
1471,2005-10-03,90.12999725341797
1472,2005-10-04,90.0999984741211
1473,2005-10-05,89.9800033569336
1474,2005-10-06,88.66000366210938
1475,2005-10-07,89.16999816894531
1476,2005-10-10,89.45999908447266
1477,2005-10-11,89.97000122070312
1478,2005-10-12,89.62999725341797
1479,2005-10-13,89.80999755859375
1480,2005-10-14,89.3499984741211
1481,2005-10-17,89.80000305175781
1482,2005-10-18,90.29000091552734
1483,2005-10-19,89.98999786376953
1484,2005-10-20,89.91000366210938
1485,2005-10-21,90.30999755859375
1486,2005-10-24,90.11000061035156
1487,2005-10-25,89.23999786376953
1488,2005-10-26,89.48999786376953
1489,2005-10-27,89.0999984741211
1490,2005-10-28,89.58999633789062
1491,2005-10-31,90.06999969482422
1492,2005-11-01,90.08000183105469
1493,2005-11-02,89.72000122070312
1494,2005-11-03,90.44000244140625
1495,2005-11-04,91.26000213623047
1496,2005-11-07,91.29000091552734
1497,2005-11-08,91.37000274658203
1498,2005-11-09,91.5
1499,2005-11-10,92.08000183105469
1500,2005-11-11,91.9800033569336
1501,2005-11-14,92.12999725341797
1502,2005-11-15,92.08999633789062
1503,2005-11-16,92.33000183105469
1504,2005-11-17,91.87999725341797
1505,2005-11-18,91.93000030517578
1506,2005-11-21,92.02999877929688
1507,2005-11-22,91.5
1508,2005-11-23,91.51000213623047
1509,2005-11-25,92.04000091552734
1510,2005-11-28,90.9800033569336
1511,2005-11-29,91.62000274658203
1512,2005-11-30,91.56999969482422
1513,2005-12-01,91.81999969482422
1514,2005-12-02,91.94999694824219
1515,2005-12-05,91.4800033569336
1516,2005-12-06,91.44000244140625
1517,2005-12-07,91.88999938964844
1518,2005-12-08,91.26000213623047
1519,2005-12-09,91.25
1520,2005-12-12,90.3499984741211
1521,2005-12-13,90.37999725341797
1522,2005-12-14,89.83000183105469
1523,2005-12-15,90.0199966430664
1524,2005-12-16,89.69999694824219
1525,2005-12-19,89.87000274658203
1526,2005-12-20,90.77999877929688
1527,2005-12-21,90.94000244140625
1528,2005-12-22,90.72000122070312
1529,2005-12-23,90.83999633789062
1530,2005-12-27,91.19000244140625
1531,2005-12-28,91.26000213623047
1532,2005-12-29,91.0999984741211
1533,2005-12-30,91.16999816894531
1534,2006-01-03,89.83999633789062
1535,2006-01-04,89.13999938964844
1536,2006-01-05,89.33000183105469
1537,2006-01-06,88.8499984741211
1538,2006-01-09,89.25
1539,2006-01-10,89.33000183105469
1540,2006-01-11,88.98999786376953
1541,2006-01-12,89.44000244140625
1542,2006-01-13,88.88999938964844
1543,2006-01-17,89.30000305175781
1544,2006-01-18,89.26000213623047
1545,2006-01-19,89.38999938964844
1546,2006-01-20,88.94999694824219
1547,2006-01-23,87.94999694824219
1548,2006-01-24,88.05999755859375
1549,2006-01-25,88.33000183105469
1550,2006-01-26,88.62000274658203
1551,2006-01-27,89.31999969482422
1552,2006-01-30,89.41999816894531
1553,2006-01-31,88.95999908447266
1554,2006-02-01,89.51000213623047
1555,2006-02-02,89.37000274658203
1556,2006-02-03,89.88999938964844
1557,2006-02-06,90.29000091552734
1558,2006-02-07,90.23999786376953
1559,2006-02-08,90.43000030517578
1560,2006-02-09,90.29000091552734
1561,2006-02-10,90.55000305175781
1562,2006-02-13,90.54000091552734
1563,2006-02-14,90.54000091552734
1564,2006-02-15,90.72000122070312
1565,2006-02-16,90.7300033569336
1566,2006-02-17,90.63999938964844
1567,2006-02-21,90.55000305175781
1568,2006-02-22,90.66999816894531
1569,2006-02-23,90.38999938964844
1570,2006-02-24,90.61000061035156
1571,2006-02-27,90.62999725341797
1572,2006-02-28,90.11000061035156
1573,2006-03-01,90.22000122070312
1574,2006-03-02,89.55999755859375
1575,2006-03-03,89.66000366210938
1576,2006-03-06,89.88999938964844
1577,2006-03-07,90.7699966430664
1578,2006-03-08,90.62000274658203
1579,2006-03-09,90.75
1580,2006-03-10,90.8499984741211
1581,2006-03-13,90.54000091552734
1582,2006-03-14,90.0
1583,2006-03-15,89.69999694824219
1584,2006-03-16,89.06999969482422
1585,2006-03-17,88.91999816894531
1586,2006-03-20,89.12999725341797
1587,2006-03-21,89.62000274658203
1588,2006-03-22,89.72000122070312
1589,2006-03-23,90.45999908447266
1590,2006-03-24,90.06999969482422
1591,2006-03-27,90.06999969482422
1592,2006-03-28,90.25
1593,2006-03-29,90.25
1594,2006-03-30,89.38999938964844
1595,2006-03-31,89.7300033569336
1596,2006-04-03,89.62999725341797
1597,2006-04-04,88.83000183105469
1598,2006-04-05,88.62999725341797
1599,2006-04-06,88.95999908447266
1600,2006-04-07,89.62999725341797
1601,2006-04-10,89.72000122070312
1602,2006-04-11,89.44000244140625
1603,2006-04-12,89.62000274658203
1604,2006-04-13,89.62000274658203
1605,2006-04-17,88.63999938964844
1606,2006-04-18,88.23999786376953
1607,2006-04-19,87.79000091552734
1608,2006-04-20,88.25
1609,2006-04-21,88.05000305175781
1610,2006-04-24,87.44999694824219
1611,2006-04-25,87.31999969482422
1612,2006-04-26,87.22000122070312
1613,2006-04-27,86.62999725341797
1614,2006-04-28,86.11000061035156
1615,2006-05-01,85.97000122070312
1616,2006-05-02,85.79000091552734
1617,2006-05-03,85.83999633789062
1618,2006-05-04,85.83999633789062
1619,2006-05-05,85.12000274658203
1620,2006-05-08,85.2300033569336
1621,2006-05-09,84.83000183105469
1622,2006-05-10,84.5
1623,2006-05-11,84.2699966430664
1624,2006-05-12,83.95999908447266
1625,2006-05-15,84.54000091552734
1626,2006-05-16,84.16999816894531
1627,2006-05-17,84.8499984741211
1628,2006-05-18,84.51000213623047
1629,2006-05-19,84.87999725341797
1630,2006-05-22,84.3499984741211
1631,2006-05-23,84.3499984741211
1632,2006-05-24,84.94999694824219
1633,2006-05-25,84.6500015258789
1634,2006-05-26,85.26000213623047
1635,2006-05-30,84.27999877929688
1636,2006-05-31,84.72000122070312
1637,2006-06-01,84.79000091552734
1638,2006-06-02,84.05000305175781
1639,2006-06-05,84.13999938964844
1640,2006-06-06,84.7300033569336
1641,2006-06-07,84.98999786376953
1642,2006-06-08,85.91000366210938
1643,2006-06-09,85.72000122070312
1644,2006-06-12,85.8499984741211
1645,2006-06-13,86.43000030517578
1646,2006-06-14,86.13999938964844
1647,2006-06-15,86.0199966430664
1648,2006-06-16,85.91999816894531
1649,2006-06-19,86.30999755859375
1650,2006-06-20,86.18000030517578
1651,2006-06-21,85.77999877929688
1652,2006-06-22,86.38999938964844
1653,2006-06-23,86.81999969482422
1654,2006-06-26,86.48999786376953
1655,2006-06-27,86.47000122070312
1656,2006-06-28,86.62999725341797
1657,2006-06-29,85.87000274658203
1658,2006-06-30,85.22000122070312
1659,2006-07-03,85.18000030517578
1660,2006-07-05,85.5999984741211
1661,2006-07-06,85.3499984741211
1662,2006-07-07,84.9800033569336
1663,2006-07-10,85.5
1664,2006-07-11,85.36000061035156
1665,2006-07-12,85.91000366210938
1666,2006-07-13,85.79000091552734
1667,2006-07-14,86.08999633789062
1668,2006-07-17,86.95999908447266
1669,2006-07-18,87.01000213623047
1670,2006-07-19,86.45999908447266
1671,2006-07-20,86.22000122070312
1672,2006-07-21,85.93000030517578
1673,2006-07-24,86.33999633789062
1674,2006-07-25,86.63999938964844
1675,2006-07-26,85.93000030517578
1676,2006-07-27,85.87000274658203
1677,2006-07-28,85.44000244140625
1678,2006-07-31,85.30000305175781
1679,2006-08-01,85.05000305175781
1680,2006-08-02,85.05000305175781
1681,2006-08-03,85.0199966430664
1682,2006-08-04,84.56999969482422
1683,2006-08-07,84.75
1684,2006-08-08,84.66000366210938
1685,2006-08-09,84.70999908447266
1686,2006-08-10,85.08000183105469
1687,2006-08-11,85.5199966430664
1688,2006-08-14,85.63999938964844
1689,2006-08-15,85.22000122070312
1690,2006-08-16,84.87999725341797
1691,2006-08-17,85.04000091552734
1692,2006-08-18,85.08999633789062
1693,2006-08-21,84.62999725341797
1694,2006-08-22,85.18000030517578
1695,2006-08-23,85.12999725341797
1696,2006-08-24,85.27999877929688
1697,2006-08-25,85.37999725341797
1698,2006-08-28,85.2300033569336
1699,2006-08-29,84.91000366210938
1700,2006-08-30,84.97000122070312
1701,2006-08-31,85.05000305175781
1702,2006-09-01,84.94000244140625
1703,2006-09-05,85.0
1704,2006-09-06,85.0999984741211
1705,2006-09-07,85.52999877929688
1706,2006-09-08,85.94999694824219
1707,2006-09-11,85.91999816894531
1708,2006-09-12,85.91999816894531
1709,2006-09-13,85.87000274658203
1710,2006-09-14,85.66000366210938
1711,2006-09-15,85.98999786376953
1712,2006-09-18,85.80999755859375
1713,2006-09-19,85.94000244140625
1714,2006-09-20,85.80999755859375
1715,2006-09-21,85.18000030517578
1716,2006-09-22,85.19999694824219
1717,2006-09-25,85.29000091552734
1718,2006-09-26,85.62999725341797
1719,2006-09-27,85.66000366210938
1720,2006-09-28,85.72000122070312
1721,2006-09-29,85.97000122070312
1722,2006-10-02,85.58999633789062
1723,2006-10-03,85.70999908447266
1724,2006-10-04,85.83999633789062
1725,2006-10-05,85.91999816894531
1726,2006-10-06,86.44000244140625
1727,2006-10-09,86.5199966430664
1728,2006-10-10,87.0199966430664
1729,2006-10-11,87.12000274658203
1730,2006-10-12,86.91999816894531
1731,2006-10-13,87.12000274658203
1732,2006-10-16,87.0
1733,2006-10-17,86.87000274658203
1734,2006-10-18,86.87999725341797
1735,2006-10-19,86.23999786376953
1736,2006-10-20,86.2699966430664
1737,2006-10-23,86.70999908447266
1738,2006-10-24,86.62999725341797
1739,2006-10-25,86.37999725341797
1740,2006-10-26,85.88999938964844
1741,2006-10-27,85.55999755859375
1742,2006-10-30,85.58999633789062
1743,2006-10-31,85.31999969482422
1744,2006-11-01,85.31999969482422
1745,2006-11-02,85.33999633789062
1746,2006-11-03,85.70999908447266
1747,2006-11-06,85.75
1748,2006-11-07,85.43000030517578
1749,2006-11-08,85.41000366210938
1750,2006-11-09,85.18000030517578
1751,2006-11-10,85.05000305175781
1752,2006-11-13,85.36000061035156
1753,2006-11-14,85.23999786376953
1754,2006-11-15,85.33999633789062
1755,2006-11-16,85.5
1756,2006-11-17,85.37000274658203
1757,2006-11-20,85.41999816894531
1758,2006-11-21,85.23999786376953
1759,2006-11-22,84.6500015258789
1760,2006-11-23,84.4800033569336
1761,2006-11-24,83.70999908447266
1762,2006-11-27,83.51000213623047
1763,2006-11-28,83.20999908447266
1764,2006-11-29,83.44000244140625
1765,2006-11-30,82.91999816894531
1766,2006-12-01,82.4800033569336
1767,2006-12-04,82.48999786376953
1768,2006-12-05,82.44999694824219
1769,2006-12-06,82.7699966430664
1770,2006-12-07,82.80000305175781
1771,2006-12-08,83.33000183105469
1772,2006-12-11,83.12000274658203
1773,2006-12-12,82.97000122070312
1774,2006-12-13,82.97000122070312
1775,2006-12-14,83.6500015258789
1776,2006-12-15,84.05999755859375
1777,2006-12-18,83.9800033569336
1778,2006-12-19,83.45999908447266
1779,2006-12-20,83.5199966430664
1780,2006-12-21,83.56999969482422
1781,2006-12-22,83.94000244140625
1782,2006-12-26,84.06999969482422
1783,2006-12-27,83.94000244140625
1784,2006-12-28,83.81999969482422
1785,2006-12-29,83.72000122070312
1786,2007-01-02,83.19999694824219
1787,2007-01-03,83.91999816894531
1788,2007-01-04,84.31999969482422
1789,2007-01-05,84.62999725341797
1790,2007-01-08,84.5999984741211
1791,2007-01-09,84.73999786376953
1792,2007-01-10,85.08000183105469
1793,2007-01-11,85.30999755859375
1794,2007-01-12,85.02999877929688
1795,2007-01-16,85.05000305175781
1796,2007-01-17,84.9800033569336
1797,2007-01-18,84.91000366210938
1798,2007-01-19,84.86000061035156
1799,2007-01-22,85.0199966430664
1800,2007-01-23,84.66999816894531
1801,2007-01-24,84.94000244140625
1802,2007-01-25,85.11000061035156
1803,2007-01-26,85.27999877929688
1804,2007-01-29,85.0999984741211
1805,2007-01-30,85.02999877929688
1806,2007-01-31,84.61000061035156
1807,2007-02-01,84.62999725341797
1808,2007-02-02,84.95999908447266
1809,2007-02-05,85.08000183105469
1810,2007-02-06,84.77999877929688
1811,2007-02-07,84.75
1812,2007-02-08,84.69999694824219
1813,2007-02-09,84.87000274658203
1814,2007-02-12,85.1500015258789
1815,2007-02-13,84.7300033569336
1816,2007-02-14,84.19999694824219
1817,2007-02-15,84.01000213623047
1818,2007-02-16,84.08999633789062
1819,2007-02-20,84.19000244140625
1820,2007-02-21,84.20999908447266
1821,2007-02-22,84.31999969482422
1822,2007-02-23,84.06999969482422
1823,2007-02-26,83.93000030517578
1824,2007-02-27,83.4800033569336
1825,2007-02-28,83.56999969482422
1826,2007-03-01,83.68000030517578
1827,2007-03-02,83.73999786376953
1828,2007-03-05,84.1500015258789
1829,2007-03-06,84.06999969482422
1830,2007-03-07,83.77999877929688
1831,2007-03-08,84.0999984741211
1832,2007-03-09,84.23999786376953
1833,2007-03-12,83.86000061035156
1834,2007-03-13,83.7300033569336
1835,2007-03-14,83.61000061035156
1836,2007-03-15,83.68000030517578
1837,2007-03-16,83.2300033569336
1838,2007-03-19,83.38999938964844
1839,2007-03-20,83.11000061035156
1840,2007-03-21,82.7699966430664
1841,2007-03-22,83.08999633789062
1842,2007-03-23,83.27999877929688
1843,2007-03-26,83.08000183105469
1844,2007-03-27,83.01000213623047
1845,2007-03-28,83.02999877929688
1846,2007-03-29,83.08999633789062
1847,2007-03-30,82.93000030517578
1848,2007-04-02,82.87000274658203
1849,2007-04-03,83.1500015258789
1850,2007-04-04,82.95999908447266
1851,2007-04-05,82.68000030517578
1852,2007-04-09,83.0999984741211
1853,2007-04-10,82.69999694824219
1854,2007-04-11,82.66999816894531
1855,2007-04-12,82.37000274658203
1856,2007-04-13,82.12999725341797
1857,2007-04-16,82.06999969482422
1858,2007-04-17,81.83000183105469
1859,2007-04-18,81.73999786376953
1860,2007-04-19,81.63999938964844
1861,2007-04-20,81.63999938964844
1862,2007-04-23,81.73999786376953
1863,2007-04-24,81.55000305175781
1864,2007-04-25,81.43000030517578
1865,2007-04-26,81.75
1866,2007-04-27,81.52999877929688
1867,2007-04-30,81.44999694824219
1868,2007-05-01,81.5999984741211
1869,2007-05-02,81.73999786376953
1870,2007-05-03,81.94999694824219
1871,2007-05-04,81.73999786376953
1872,2007-05-07,81.68000030517578
1873,2007-05-08,81.94000244140625
1874,2007-05-09,82.0199966430664
1875,2007-05-10,82.29000091552734
1876,2007-05-11,82.12000274658203
1877,2007-05-14,82.06999969482422
1878,2007-05-15,81.75
1879,2007-05-16,82.16000366210938
1880,2007-05-17,82.31999969482422
1881,2007-05-18,82.19999694824219
1882,2007-05-21,82.36000061035156
1883,2007-05-22,82.38999938964844
1884,2007-05-23,82.30999755859375
1885,2007-05-24,82.41000366210938
1886,2007-05-25,82.33000183105469
1887,2007-05-29,82.30999755859375
1888,2007-05-30,82.43000030517578
1889,2007-05-31,82.30000305175781
1890,2007-06-01,82.31999969482422
1891,2007-06-04,82.05999755859375
1892,2007-06-05,81.88999938964844
1893,2007-06-06,81.9000015258789
1894,2007-06-07,82.29000091552734
1895,2007-06-08,82.69000244140625
1896,2007-06-11,82.70999908447266
1897,2007-06-12,82.88999938964844
1898,2007-06-13,83.04000091552734
1899,2007-06-14,83.12999725341797
1900,2007-06-15,82.8499984741211
1901,2007-06-18,82.70999908447266
1902,2007-06-19,82.54000091552734
1903,2007-06-20,82.5199966430664
1904,2007-06-21,82.7300033569336
1905,2007-06-22,82.33999633789062
1906,2007-06-25,82.31999969482422
1907,2007-06-26,82.29000091552734
1908,2007-06-27,82.31999969482422
1909,2007-06-28,82.33000183105469
1910,2007-06-29,81.91999816894531
1911,2007-07-02,81.38999938964844
1912,2007-07-03,81.43000030517578
1913,2007-07-05,81.54000091552734
1914,2007-07-06,81.45999908447266
1915,2007-07-09,81.43000030517578
1916,2007-07-10,80.86000061035156
1917,2007-07-11,80.7300033569336
1918,2007-07-12,80.63999938964844
1919,2007-07-13,80.58000183105469
1920,2007-07-16,80.5199966430664
1921,2007-07-17,80.54000091552734
1922,2007-07-18,80.41999816894531
1923,2007-07-19,80.41999816894531
1924,2007-07-20,80.29000091552734
1925,2007-07-23,80.3499984741211
1926,2007-07-24,80.08000183105469
1927,2007-07-25,80.6500015258789
1928,2007-07-26,80.44999694824219
1929,2007-07-27,80.94999694824219
1930,2007-07-30,80.8499984741211
1931,2007-07-31,80.7699966430664
1932,2007-08-01,80.87000274658203
1933,2007-08-02,80.70999908447266
1934,2007-08-03,80.18000030517578
1935,2007-08-06,80.25
1936,2007-08-07,80.4800033569336
1937,2007-08-08,80.33999633789062
1938,2007-08-09,80.73999786376953
1939,2007-08-10,80.68000030517578
1940,2007-08-13,81.05000305175781
1941,2007-08-14,81.48999786376953
1942,2007-08-15,81.81999969482422
1943,2007-08-16,81.7300033569336
1944,2007-08-17,81.43000030517578
1945,2007-08-20,81.4000015258789
1946,2007-08-21,81.48999786376953
1947,2007-08-22,81.25
1948,2007-08-23,81.13999938964844
1949,2007-08-24,80.66999816894531
1950,2007-08-27,80.73999786376953
1951,2007-08-28,80.76000213623047
1952,2007-08-29,80.69999694824219
1953,2007-08-30,80.79000091552734
1954,2007-08-31,80.79000091552734
1955,2007-09-04,80.87999725341797
1956,2007-09-05,80.62000274658203
1957,2007-09-06,80.47000122070312
1958,2007-09-07,79.95999908447266
1959,2007-09-10,79.81999969482422
1960,2007-09-11,79.69999694824219
1961,2007-09-12,79.36000061035156
1962,2007-09-13,79.51000213623047
1963,2007-09-14,79.62000274658203
1964,2007-09-17,79.72000122070312
1965,2007-09-18,79.20999908447266
1966,2007-09-19,79.30000305175781
1967,2007-09-20,78.58000183105469
1968,2007-09-21,78.5999984741211
1969,2007-09-24,78.52999877929688
1970,2007-09-25,78.30999755859375
1971,2007-09-26,78.48999786376953
1972,2007-09-27,78.33999633789062
1973,2007-09-28,77.72000122070312
1974,2007-10-01,77.9000015258789
1975,2007-10-02,78.30000305175781
1976,2007-10-03,78.56999969482422
1977,2007-10-04,78.4800033569336
1978,2007-10-05,78.30999755859375
1979,2007-10-08,78.66999816894531
1980,2007-10-09,78.52999877929688
1981,2007-10-10,78.37999725341797
1982,2007-10-11,78.08000183105469
1983,2007-10-12,78.22000122070312
1984,2007-10-15,78.08999633789062
1985,2007-10-16,78.25
1986,2007-10-17,78.12000274658203
1987,2007-10-18,77.58999633789062
1988,2007-10-19,77.41000366210938
1989,2007-10-22,78.05999755859375
1990,2007-10-23,77.58999633789062
1991,2007-10-24,77.55000305175781
1992,2007-10-25,77.27999877929688
1993,2007-10-26,77.02999877929688
1994,2007-10-29,76.83999633789062
1995,2007-10-30,76.7699966430664
1996,2007-10-31,76.4800033569336
1997,2007-11-01,76.58999633789062
1998,2007-11-02,76.33999633789062
1999,2007-11-05,76.43000030517578
2000,2007-11-06,76.04000091552734
2001,2007-11-07,75.41000366210938
2002,2007-11-08,75.45999908447266
2003,2007-11-09,75.4000015258789
2004,2007-11-12,75.9000015258789
2005,2007-11-13,75.87999725341797
2006,2007-11-14,75.80999755859375
2007,2007-11-15,76.06999969482422
2008,2007-11-16,75.83000183105469
2009,2007-11-19,75.77999877929688
2010,2007-11-20,75.20999908447266
2011,2007-11-21,75.06999969482422
2012,2007-11-23,75.05000305175781
2013,2007-11-26,74.86000061035156
2014,2007-11-27,75.0999984741211
2015,2007-11-28,75.08000183105469
2016,2007-11-29,75.58999633789062
2017,2007-11-30,76.1500015258789
2018,2007-12-03,75.93000030517578
2019,2007-12-04,75.69000244140625
2020,2007-12-05,76.41000366210938
2021,2007-12-06,76.37999725341797
2022,2007-12-07,76.29000091552734
2023,2007-12-10,76.05999755859375
2024,2007-12-11,76.22000122070312
2025,2007-12-12,76.13999938964844
2026,2007-12-13,76.55999755859375
2027,2007-12-14,77.44000244140625
2028,2007-12-17,77.4000015258789
2029,2007-12-18,77.41000366210938
2030,2007-12-19,77.58999633789062
2031,2007-12-20,77.79000091552734
2032,2007-12-21,77.72000122070312
2033,2007-12-24,77.56999969482422
2034,2007-12-26,77.1500015258789
2035,2007-12-27,76.61000061035156
2036,2007-12-28,76.22000122070312
2037,2007-12-31,76.69999694824219
2038,2008-01-02,75.97000122070312
2039,2008-01-03,75.88999938964844
2040,2008-01-04,75.79000091552734
2041,2008-01-07,76.16999816894531
2042,2008-01-08,76.11000061035156
2043,2008-01-09,76.41999816894531
2044,2008-01-10,75.93000030517578
2045,2008-01-11,75.9800033569336
2046,2008-01-14,75.61000061035156
2047,2008-01-15,75.56999969482422
2048,2008-01-16,76.26000213623047
2049,2008-01-17,76.16999816894531
2050,2008-01-18,76.37999725341797
2051,2008-01-22,76.3499984741211
2052,2008-01-23,76.4000015258789
2053,2008-01-24,75.69000244140625
2054,2008-01-25,75.97000122070312
2055,2008-01-28,75.58000183105469
2056,2008-01-29,75.54000091552734
2057,2008-01-30,75.02999877929688
2058,2008-01-31,75.18000030517578
2059,2008-02-01,75.44999694824219
2060,2008-02-04,75.37000274658203
2061,2008-02-05,76.12000274658203
2062,2008-02-06,76.13999938964844
2063,2008-02-07,76.94000244140625
2064,2008-02-08,76.66999816894531
2065,2008-02-11,76.58000183105469
2066,2008-02-12,76.31999969482422
2067,2008-02-13,76.4000015258789
2068,2008-02-14,76.1500015258789
2069,2008-02-15,76.0999984741211
2070,2008-02-19,76.0
2071,2008-02-20,76.12000274658203
2072,2008-02-21,75.5999984741211
2073,2008-02-22,75.5199966430664
2074,2008-02-25,75.52999877929688
2075,2008-02-26,74.76000213623047
2076,2008-02-27,74.20999908447266
2077,2008-02-28,73.72000122070312
2078,2008-02-29,73.70999908447266
2079,2008-03-03,73.69999694824219
2080,2008-03-04,73.66000366210938
2081,2008-03-05,73.4800033569336
2082,2008-03-06,73.0
2083,2008-03-07,73.02999877929688
2084,2008-03-10,72.98999786376953
2085,2008-03-11,73.27999877929688
2086,2008-03-12,72.4000015258789
2087,2008-03-13,72.06999969482422
2088,2008-03-14,71.66000366210938
2089,2008-03-17,71.45999908447266
2090,2008-03-18,71.56999969482422
2091,2008-03-19,72.13999938964844
2092,2008-03-20,72.75
2093,2008-03-24,72.94999694824219
2094,2008-03-25,72.27999877929688
2095,2008-03-26,71.51000213623047
2096,2008-03-27,71.66000366210938
2097,2008-03-28,71.68000030517578
2098,2008-03-31,71.80000305175781
2099,2008-04-01,72.55999755859375
2100,2008-04-02,72.26000213623047
2101,2008-04-03,72.22000122070312
2102,2008-04-04,72.0199966430664
2103,2008-04-07,72.19999694824219
2104,2008-04-08,72.2300033569336
2105,2008-04-09,71.83000183105469
2106,2008-04-10,72.12000274658203
2107,2008-04-11,71.80999755859375
2108,2008-04-14,71.87999725341797
2109,2008-04-15,72.0199966430664
2110,2008-04-16,71.41000366210938
2111,2008-04-17,71.68000030517578
2112,2008-04-18,72.01000213623047
2113,2008-04-21,71.6500015258789
2114,2008-04-22,71.33000183105469
2115,2008-04-23,71.81999969482422
2116,2008-04-24,72.54000091552734
2117,2008-04-25,72.79000091552734
2118,2008-04-28,72.79000091552734
2119,2008-04-29,72.88999938964844
2120,2008-04-30,72.51000213623047
2121,2008-05-01,73.27999877929688
2122,2008-05-02,73.5
2123,2008-05-05,73.19000244140625
2124,2008-05-06,73.0
2125,2008-05-07,73.51000213623047
2126,2008-05-08,73.4800033569336
2127,2008-05-09,73.05000305175781
2128,2008-05-12,72.94999694824219
2129,2008-05-13,73.2699966430664
2130,2008-05-14,73.4000015258789
2131,2008-05-15,73.3499984741211
2132,2008-05-16,72.83999633789062
2133,2008-05-19,73.04000091552734
2134,2008-05-20,72.4000015258789
2135,2008-05-21,71.94000244140625
2136,2008-05-22,72.27999877929688
2137,2008-05-23,71.88999938964844
2138,2008-05-27,72.33999633789062
2139,2008-05-28,72.55000305175781
2140,2008-05-29,73.0199966430664
2141,2008-05-30,72.87999725341797
2142,2008-06-02,72.93000030517578
2143,2008-06-03,73.23999786376953
2144,2008-06-04,73.41999816894531
2145,2008-06-05,73.04000091552734
2146,2008-06-06,72.38999938964844
2147,2008-06-09,72.8499984741211
2148,2008-06-10,73.69999694824219
2149,2008-06-11,73.20999908447266
2150,2008-06-12,73.86000061035156
2151,2008-06-13,74.1500015258789
2152,2008-06-16,73.61000061035156
2153,2008-06-17,73.51000213623047
2154,2008-06-18,73.44000244140625
2155,2008-06-19,73.4800033569336
2156,2008-06-20,73.02999877929688
2157,2008-06-23,73.43000030517578
2158,2008-06-24,73.23999786376953
2159,2008-06-25,72.93000030517578
2160,2008-06-26,72.48999786376953
2161,2008-06-27,72.36000061035156
2162,2008-06-30,72.45999908447266
2163,2008-07-01,72.37000274658203
2164,2008-07-02,72.02999877929688
2165,2008-07-03,72.73999786376953
2166,2008-07-07,72.66999816894531
